UF;MUNICIPIO;PROJETO;INSTRUMENTO;SIGLA_ACAO;ACAO;EMENDA_PARLAMENTAR;AUTOR_PARLAMENTAR;NU_ANO_VIGENCIA;DATA_ASSINATURA_CONVENIO;DATA_INICIO_CONVENIO;DATA_TERMINO_CONVENIO;VIGENTE;SITUACAO_OBRA;PARC_PAGAS;PARC_A_PAGAR;DT_ULTIMO_PAGAMENTO;VL_TOTAL_EMPENHADO;VL_SALDO_EMPENHO;VALOR_TOTAL_PROJETO;VL_PG_PARCELA_0;VL_PG_PARCELA_1;VL_PG_PARCELA_2;VL_PG_PARCELA_3;VL_PG_PARCELA_4
MA;TURILÂNDIA;MA2911073734;TC/PAC 0853/08;Água;SISTEMA DE ABASTECIMENTO DE ÁGUA;NÃO;;2008;31/12/2008;31/12/2008;24/04/2015;NÃO;Não iniciada - Licitação não concluída;1;2;05/06/2012;1600000;0;1269482.21;0;492559.09;0;0;0
MA;URBANO SANTOS;MA1207171513;CV 1461/17;MSD;MELHORIAS SANITÁRIAS DOMICILIARES - MSD;NÃO;;2017;29/12/2017;29/12/2017;11/07/2022;SIM;Em execução;1;2;13/08/2020;246402.87;176002.05;352004.1;0;70400.82;0;0;0
MA;URBANO SANTOS;MA3011053007;CV 1710/05;MSD;MELHORIAS SANITÁRIAS DOMICILIARES;NÃO;;2005;16/12/2005;16/12/2005;01/10/2009;NÃO;Não iniciada - Licitação não concluída;0;1;;100000;0;104000;0;0;0;0;0
MA;URBANO SANTOS;MA3011052636;CV 1711/05;MSD;MELHORIAS SANITÁRIAS DOMICILIARES;NÃO;;2005;16/12/2005;16/12/2005;17/01/2010;NÃO;Não iniciada - Licitação não concluída;0;1;;160000;0;168000;0;0;0;0;0
MA;URBANO SANTOS;MA2812171196;CV 6549/17;SANB;7656 - SANEAMENTO RURAL;SIM;COMISSAO MISTA DO CONGRESSO;2017;30/12/2017;30/12/2017;12/07/2022;SIM;Não iniciada - Licitação não concluída;0;3;;1500000;1500000;3000000;0;0;0;0;0
MA;URBANO SANTOS;MA2712171179;CV 6533/17;MSD;MELHORIAS SANITÁRIAS DOMICILIARES - MSD;SIM;COM. SERV.DE INFRA-ESTRUTURA;2017;30/12/2017;30/12/2017;11/07/2022;SIM;Em execução;3;1;09/10/2020;4500000;804955.02;4443970.26;0;900000;900000;1759266.42;0
MA;URBANO SANTOS;MA1803055320;CV 1640/04;Água;SISTEMA DE ABASTECIMENTO DE ÁGUA;NÃO;;2004;24/12/2004;24/12/2004;01/12/2007;NÃO;EM EXECUÇÃO;0;1;;240000;0;244942.57;0;0;0;0;0
MA;URBANO SANTOS;MA1410101636;CV 0396/10;PMSB;PLANOS MUNICIPAIS DE SANEAMENTO BÁSICO;NÃO;;2010;31/12/2010;31/12/2010;10/10/2021;NÃO;Não iniciada - Licitação não concluída;1;0;11/10/2013;294000;128075.26;300000;0;147000;0;0;0
MA;VIANA;MA1501087438;CV 1118/07;Água;SISTEMA DE ABASTECIMENTO DE ÁGUA;NÃO;;2007;31/12/2007;31/12/2007;06/10/2015;NÃO;Não iniciada - Licitação não concluída;1;0;12/05/2009;400000;0;421052.63;0;80000;0;0;0
MA;VILA NOVA DOS MARTÍRIOS;MA0504139016;TC/PAC 0067/14;Esgoto;SISTEMA DE ESGOTAMENTO SANITÁRIO;NÃO;;2014;07/05/2014;07/05/2014;07/05/2019;NÃO;Não iniciada - Licitação concluída;1;3;22/06/2016;784419.31;0;3922096.55;0;784419.31;0;0;0
MA;VILA NOVA DOS MARTÍRIOS;MA3011171011;CV 3518/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;02/10/2017;02/10/2017;;NÃO;Não iniciada - Licitação não concluída;0;2;;;;150000;0;0;0;0;0
MA;VILA NOVA DOS MARTÍRIOS;MA1912182471;CV 2432/18;Água;SISTEMA DE ABASTECIMENTO DE ÁGUA;SIM;RELATOR GERAL;2018;31/12/2018;31/12/2018;31/12/2021;NÃO;Não iniciada - Licitação não concluída;0;3;;130000;130000;650000;0;0;0;0;0
MA;VILA NOVA DOS MARTÍRIOS;MA1007170708;CV 1639/17;MSD;MELHORIAS SANITÁRIAS DOMICILIARES - MSD;NÃO;;2017;29/12/2017;29/12/2017;11/07/2022;SIM;Em execução;2;1;30/12/2020;488664.93;146599.49;488664.93;0;98574.81;243490.63;0;0
MA;VITÓRIA DO MEARIM;MA2712195328;CV 1082/19;MSD - Rurais;MELHORIAS SANITÁRIAS DOMICILIARES EM ÁREAS RURAIS - MSD;NÃO;;2019;31/12/2019;31/12/2019;29/06/2022;SIM;Em execução;4;1;31/12/2021;1598036.3;0.02;1999544.91;100000;299509.07;399509.07;799018.14;0
MA;VITORINO FREIRE;MA1106123780;EP 0008/12;Água;SISTEMA DE ABASTECIMENTO DE ÁGUA;SIM;LOURIVAL MENDES;2012;28/12/2012;28/12/2012;27/12/2017;NÃO;Em execução;2;1;20/12/2016;300000;0;310000;0;150000;150000;0;0
MA;VITORINO FREIRE;MA3011178771;CV 3447/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;30/10/2017;30/10/2017;;NÃO;Não iniciada - Licitação não concluída;0;2;;;;179185;0;0;0;0;0
MA;VITORINO FREIRE;MA2211166183;CV 0235/16;Água;SISTEMA DE ABASTECIMENTO DE ÁGUA EM ÁREAS RURAIS;SIM;JUSCELINO FILHO;2016;30/12/2016;30/12/2016;11/10/2021;NÃO;Em execução;2;0;21/10/2020;500000;0;501331.62;0;250000;246367.94;0;0
MA;VITORINO FREIRE;MA1312130400;EP 0110/13;Água;SISTEMA DE ABASTECIMENTO DE ÁGUA;SIM;LOURIVAL MENDES;2013;31/12/2013;31/12/2013;30/12/2017;NÃO;Em execução;2;0;20/12/2016;800000;0;820000;0;400000;400000;0;0
MA;VITORINO FREIRE;MA1307171814;CV 1634/17;MSD;MELHORIAS SANITÁRIAS DOMICILIARES - MSD;NÃO;;2017;29/12/2017;29/12/2017;11/07/2021;NÃO;Em execução;3;0;18/12/2020;485594.32;0;485594.32;0;100000;239916.02;145678.3;0
MA;ZÉ DOCA;MA2503107402;CV 0011/10;Resíduos;RESÍDUOS SÓLIDOS;NÃO;;2010;30/12/2010;30/12/2010;24/12/2014;NÃO;EM EXECUÇÃO;3;0;28/12/2012;1246228.38;0;1666666.67;0;992456.07;253772.31;0;0
MA;ZÉ DOCA;MA3011079218;TC/PAC 1085/08;Água;SISTEMA DE ABASTECIMENTO DE ÁGUA;NÃO;;2008;31/12/2008;31/12/2008;24/04/2013;NÃO;EM EXECUÇÃO;3;1;16/11/2012;1826935.8;0;2023295.98;0;730774.32;0;1096161.48;0
MG;ABAETÉ;MG1812182371;CV 2332/18;Água;SISTEMA DE ABASTECIMENTO DE ÁGUA;SIM;RELATOR GERAL;2018;31/12/2018;31/12/2018;31/12/2023;SIM;Não iniciada - Licitação não concluída;0;1;;140000;140000;700000;0;0;0;0;0
MG;ABRE CAMPO;MG0504138613;TC/PAC 0592/14;Esgoto;SISTEMA DE ESGOTAMENTO SANITÁRIO;NÃO;;2014;07/05/2014;07/05/2014;31/12/2023;SIM;Em execução - Reiniciada;3;1;15/05/2018;6730241.52;1346048.3;6730241.52;0;1346048.3;2019072.46;2019072.46;0
MG;ABRE CAMPO;MG3011171014;CV 3556/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;01/01/2018;01/01/2018;;NÃO;Não iniciada - Licitação não concluída;0;1;;;;150000;0;0;0;0;0
MG;ABRE CAMPO;MG2807173710;CV 0990/17;SAS;SISTEMA DE ABASTECIMENTO DE ÁGUA EM ÁREAS RURAIS E COMUNIDADES TRADICIONAIS;NÃO;;2017;29/12/2017;29/12/2017;31/12/2023;SIM;Não iniciada - Licitação concluída;1;3;05/08/2020;394745.86;197372.93;988798.59;0;197372.93;0;0;0
MG;ABRE CAMPO;MG1307172415;CV 0921/17;MSD;MELHORIAS SANITÁRIAS DOMICILIARES - MSD;NÃO;;2017;29/12/2017;29/12/2017;31/12/2023;SIM;Em execução;2;1;13/10/2021;331522.63;0.01;473603.75;0;94720.75;236801.87;0;0
MG;ABRE CAMPO;MG1107139788;CV 0482/13;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2013;31/12/2013;31/12/2013;11/07/2021;NÃO;Em execução;2;0;13/06/2018;502495;0;512750;0;251247.5;251247.5;0;0
MG;ACAIACA;MG1307172274;CV 0554/17;MSD;MELHORIAS SANITÁRIAS DOMICILIARES - MSD;NÃO;;2017;29/12/2017;29/12/2017;31/12/2023;SIM;Em execução;3;0;13/12/2021;385000;0;385000;0;77000;192500;115500;0
MG;ACAIACA;MG3011171000;CV 3731/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;01/01/2018;01/01/2018;;NÃO;Não iniciada - Licitação não concluída;0;1;;;;100000;0;0;0;0;0
MG;AÇUCENA;MG2012166331;CV 0512/16;Água;SISTEMA DE ABASTECIMENTO DE ÁGUA EM ÁREAS RURAIS;SIM;GABRIEL GUIMARAES;2016;30/12/2016;30/12/2016;31/12/2022;SIM;Não iniciada - Licitação não concluída;0;2;;250000;250000;251375.11;0;0;0;0;0
MG;ÁGUAS FORMOSAS;MG1107170770;CV 4908/17;MSD;MELHORIAS SANITÁRIAS DOMICILIARES - MSD;NÃO;;2017;29/12/2017;29/12/2017;11/07/2022;SIM;Em execução;2;1;13/12/2021;350000;190.76;499618.48;0;100000;249809.24;0;0
MG;ÁGUAS FORMOSAS;MG3012166783;CV 0807/16;MSD;MELHORIAS SANITÁRIAS DOMICILIARES - MSD;NÃO;;2016;30/12/2016;30/12/2016;17/10/2023;SIM;Paralisada;2;1;08/05/2020;500000;175787.44;473421.79;0;100000;224212.56;0;0
MG;ÁGUAS FORMOSAS;MG3011178781;CV 3602/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;05/03/2018;05/03/2018;;NÃO;Não iniciada - Licitação não concluída;0;1;;;;150000;0;0;0;0;0
MG;ÁGUAS FORMOSAS;MG1108174398;CV 4912/17;SAS;SISTEMA DE ABASTECIMENTO DE ÁGUA EM ÁREAS RURAIS E COMUNIDADES TRADICIONAIS;NÃO;;2017;30/12/2017;30/12/2017;11/07/2023;SIM;INDETERMINADO;;;;200000;200000;1000000;;;;;
MG;ÁGUAS FORMOSAS;MG1107170773;CV 4909/17;MHCDC;MELHORIA HABITACIONAL PARA CONTROLE DA DOENÇA DE CHAGAS;NÃO;;2017;29/12/2017;29/12/2017;;NÃO;INDETERMINADO;;;;;;500000;;;;;
MG;ÁGUAS VERMELHAS;MG1207171067;CV 6324/17;MSD;MELHORIAS SANITÁRIAS DOMICILIARES - MSD;NÃO;;2017;30/12/2017;30/12/2017;01/07/2023;SIM;Não iniciada - Licitação não concluída;0;3;;500000;500000;415260.8;0;0;0;0;0
MG;ÁGUAS VERMELHAS;MG3011179865;CV 3277/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;10/01/2018;10/01/2018;;NÃO;Não iniciada - Licitação não concluída;0;2;;;;147500;0;0;0;0;0
MG;AIMORÉS;MG3011178794;CV 3612/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;29/09/2017;29/09/2017;;NÃO;Não iniciada - Licitação não concluída;0;2;;;;158303.94;0;0;0;0;0
MG;AIURUOCA;MG2911177124;CV 3118/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;29/09/2017;29/09/2017;;NÃO;Não iniciada - Licitação não concluída;0;1;;;;100000;0;0;0;0;0
MG;ALÉM PARAÍBA;MG1012203267;CV 0893/20;MSD;MELHORIAS SANITÁRIAS DOMICILIARES - MSD;SIM;RELATOR GERAL;2020;31/12/2020;31/12/2020;31/12/2023;SIM;Não iniciada - Licitação não concluída;0;1;;250000;250000;250500;0;0;0;0;0
MG;ALÉM PARAÍBA;MG3011179308;CV 3828/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;10/01/2018;10/01/2018;;NÃO;Não iniciada - Licitação não concluída;0;1;;;;171864.5;0;0;0;0;0
MG;ALVARENGA;MG3011179104;CV 3299/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;18/09/2017;18/09/2017;;NÃO;Não iniciada - Licitação não concluída;0;2;;;;100000;0;0;0;0;0
MG;ALVORADA DE MINAS;MG2911177264;CV 2561/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;01/12/2017;01/12/2017;;NÃO;Não iniciada - Licitação não concluída;0;1;;;;100000;0;0;0;0;0
MG;ANDRADAS;MG3011178044;CV 3100/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;01/01/2018;01/01/2018;;NÃO;Não iniciada - Licitação não concluída;0;2;;;;179741.9;0;0;0;0;0
MG;ANGELÂNDIA;MG0811130270;TC/PAC 0032/13;Água;SISTEMA DE ABASTECIMENTO DE ÁGUA EM ÁREAS RURAIS;NÃO;;2013;31/12/2013;31/12/2013;29/06/2021;NÃO;Em execução;6;0;09/10/2020;5194928.14;0;4955628.45;0;1027255.45;1540883.17;1396364.15;991125.68
MG;ANGELÂNDIA;MG1107170831;CV 1186/17;MSD;MELHORIAS SANITÁRIAS DOMICILIARES - MSD;NÃO;;2017;30/12/2017;30/12/2017;12/07/2023;SIM;Em execução;3;1;26/11/2021;259965.09;0;371378.7;0;74275.74;185689.35;0;0
MG;ANTÔNIO DIAS;MG2212171008;CV 6288/17;IMSPRS;IMPLANTAÇÃO E MELHORIA DE SISTEMAS PÚBLICOS DE MANEJO DE RESÍDUOS SÓLIDOS;SIM;BANCADA DE MINAS GERAIS;2017;30/12/2017;30/12/2017;;NÃO;Não iniciada - Licitação não concluída;0;1;;0;0;320000;0;0;0;0;0
MG;ANTÔNIO DIAS;MG3011178208;CV 3389/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;25/08/2017;25/08/2017;;NÃO;Não iniciada - Licitação não concluída;0;3;;;;100000;0;0;0;0;0
MG;ARAÇAÍ;MG0204136067;TC/PAC 0340/14;Esgoto;SISTEMA DE ESGOTAMENTO SANITÁRIO;NÃO;;2014;07/05/2014;07/05/2014;29/06/2022;SIM;Em execução;4;0;16/09/2020;3428335.91;255695.63;3172640.28;0;685667.18;1028500.77;1028500.77;429971.56
MG;ARAGUARI;MG3011177515;CV 3585/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;20/09/2017;20/09/2017;;NÃO;Não iniciada - Licitação não concluída;0;2;;;;200000;0;0;0;0;0
MG;ARAPONGA;MG0112171017;CV 4896/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;31/12/2017;31/12/2017;;NÃO;Não iniciada - Licitação não concluída;;;;;;;;;;;
MG;ARCOS;MG1108174355;CV 4911/17;SAS;SISTEMA DE ABASTECIMENTO DE ÁGUA EM ÁREAS RURAIS E COMUNIDADES TRADICIONAIS;NÃO;;2017;29/12/2017;29/12/2017;11/07/2023;SIM;INDETERMINADO;0;3;;123128.9;123128.9;701352.79;0;0;0;0;0
MG;ARCOS;MG2112170943;CV 6351/17;IMSPRS;IMPLANTAÇÃO E MELHORIA DE SISTEMAS PÚBLICOS DE MANEJO DE RESÍDUOS SÓLIDOS;SIM;BANCADA DE MINAS GERAIS;2017;30/12/2017;30/12/2017;31/12/2022;SIM;Não iniciada - Licitação não concluída;;;;432931.03;432931.03;433381.03;;;;;
MG;ARGIRITA;MG3011179357;CV 3353/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;29/09/2017;29/09/2017;;NÃO;Não iniciada - Licitação não concluída;0;1;;;;100000;0;0;0;0;0
MG;ARINOS;MG3011179708;CV 2462/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;30/10/2017;30/10/2017;;NÃO;Não iniciada - Licitação não concluída;0;1;;;;152500;0;0;0;0;0
MG;ASTOLFO DUTRA;MG0312170268;CV 2343/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;01/01/2018;01/01/2018;;NÃO;Não iniciada - Licitação não concluída;0;2;;;;150000;0;0;0;0;0
MG;BALDIM;MG3011179252;CV 3430/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;29/09/2017;29/09/2017;;NÃO;Não iniciada - Licitação não concluída;0;1;;;;105000;0;0;0;0;0
MG;BARÃO DE MONTE ALTO;MG1012203268;CV 0894/20;MSD;MELHORIAS SANITÁRIAS DOMICILIARES - MSD;SIM;RELATOR GERAL;2020;31/12/2020;31/12/2020;31/12/2023;SIM;Não iniciada - Licitação não concluída;0;1;;750000;750000;750500;0;0;0;0;0
MG;BARRA LONGA;MG0304180250;CV 0241/18;Esgoto;SISTEMA DE ESGOTAMENTO SANITÁRIO;SIM;RELATOR GERAL;2018;01/06/2018;01/06/2018;;NÃO;Não iniciada - Licitação não concluída;0;4;;;;4000000;0;0;0;0;0
MG;BARROSO;MG1912182451;CV 2412/18;Água;SISTEMA DE ABASTECIMENTO DE ÁGUA;SIM;RELATOR GERAL;2018;31/12/2018;31/12/2018;29/06/2022;SIM;Não iniciada - Licitação não concluída;;;;100000;100000;500000;;;;;
MG;BARROSO;MG3011177588;CV 2753/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;31/08/2017;31/08/2017;;NÃO;Não iniciada - Licitação não concluída;0;1;;;;150000;0;0;0;0;0
MG;BARROSO;MG2112170904;CV 6331/17;IMSPRS;IMPLANTAÇÃO E MELHORIA DE SISTEMAS PÚBLICOS DE MANEJO DE RESÍDUOS SÓLIDOS;SIM;BANCADA DE MINAS GERAIS;2017;30/12/2017;30/12/2017;;NÃO;Não iniciada - Licitação não concluída;;;;;;225124.13;;;;;
MG;BELO HORIZONTE;MG0612113291;CV 0400/11;Pesquisa;PESQUISA;NÃO;;2011;30/12/2011;30/12/2011;08/03/2018;NÃO;EM EXECUÇÃO;1;0;09/05/2013;235600;0;264110;0;235600;0;0;0
MG;BELO HORIZONTE;MG3011179373;CV 3375/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;27/10/2017;27/10/2017;;NÃO;Não iniciada - Licitação não concluída;0;1;;;;159813.6;0;0;0;0;0
MG;BELO HORIZONTE;MG3011179356;CV 3352/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;31/12/2017;31/12/2017;;NÃO;Não iniciada - Licitação não concluída;0;1;;;;500000;0;0;0;0;0
MG;BELO HORIZONTE;MG0612113293;CV 0401/11;Pesquisa;PESQUISA;NÃO;;2011;30/12/2011;30/12/2011;08/09/2017;NÃO;EM EXECUÇÃO;1;0;09/05/2013;124342;0;130242;0;124342;0;0;0
MG;BELO HORIZONTE;MG0612113292;CV 0402/11;Pesquisa;PESQUISA;NÃO;;2011;30/12/2011;30/12/2011;08/09/2016;NÃO;EM EXECUÇÃO;1;0;09/05/2013;103872.5;0;110272.5;0;103872.5;0;0;0
MG;belo horizonte;MG1407116724;TC/PAC 0147/12;Esgoto;SISTEMA DE ESGOTAMENTO SANITÁRIO;NÃO;;2012;29/03/2012;29/03/2012;28/12/2022;SIM;Paralisada;5;0;14/03/2016;5746739.22;0;5746739.22;0;1724021.77;1149347.84;1149347.84;1724021.77
MG;belo horizonte;MG1507118794;TC/PAC 0263/12;Esgoto;SISTEMA DE ESGOTAMENTO SANITÁRIO;NÃO;;2012;29/03/2012;29/03/2012;01/04/2023;SIM;Em execução;5;0;26/11/2018;9442870.05;388574.01;9442870.05;0;3221435.03;1888574.01;1500000;2444287
MG;belo horizonte;MG1507118762;TC/PAC 0146/12;Esgoto;SISTEMA DE ESGOTAMENTO SANITÁRIO;NÃO;;2012;29/03/2012;29/03/2012;28/11/2022;SIM;Paralisada;5;0;27/12/2018;4165244.83;0;4165244.83;0;1249573.45;833048.97;833048.97;1249573.44
MG;belo horizonte;MG1507118655;TC/PAC 0270/12;Esgoto;SISTEMA DE ESGOTAMENTO SANITÁRIO;NÃO;;2012;16/05/2012;16/05/2012;16/05/2022;SIM;Em execução;4;0;30/12/2021;5239852.24;487605.47;4752246.78;0;1436712.4;957808.27;957808.27;1399917.83
MG;belo horizonte;MG1407116946;TC/PAC 0316/11;Esgoto;SISTEMA DE ESGOTAMENTO SANITÁRIO;NÃO;;2011;21/12/2011;21/12/2011;09/06/2023;SIM;Paralisada;5;0;12/12/2018;4262971.38;0;4262971.38;0;1278891.41;852594.28;852594.28;1278891.41
MG;BELO VALE;MG2112170905;CV 6332/17;MSD;MELHORIAS SANITÁRIAS DOMICILIARES - MSD;NÃO;;2017;29/12/2017;29/12/2017;;NÃO;Não iniciada - Licitação não concluída;0;3;;;;;0;0;0;0;0
MG;BERILO;MG0912203045;CV 0674/20;URBAGU;SISTEMAS PÚBLICOS DE ABASTECIMENTO DE ÁGUA;SIM;RELATOR GERAL;2020;31/12/2020;31/12/2020;31/12/2023;SIM;Não iniciada - Licitação não concluída;0;1;;500000;500000;500000;0;0;0;0;0
MG;BERIZAL;MG3011177955;CV 2670/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;29/09/2017;29/09/2017;;NÃO;Não iniciada - Licitação não concluída;0;1;;;;100000;0;0;0;0;0
MG;BIQUINHAS;MG3011179295;CV 3817/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;29/12/2017;29/12/2017;11/07/2022;SIM;Não iniciada - Licitação não concluída;0;1;;100000;100000;100000;0;0;0;0;0
MG;BOCAIÚVA;MG2912171242;CV 6595/17;Resíduos;RESÍDUOS SÓLIDOS;SIM;BANCADA DE MINAS GERAIS;2017;01/01/2018;01/01/2018;;NÃO;Não iniciada - Licitação não concluída;0;1;;;;300000;0;0;0;0;0
MG;BOM DESPACHO;MG0307170523;CV 0738/17;MSD;MELHORIAS SANITÁRIAS DOMICILIARES - MSD;NÃO;;2017;29/12/2017;29/12/2017;11/07/2022;SIM;Em execução;3;1;27/09/2021;364341.72;109302.52;364341.73;0;72868.34;182170.86;0;0
MG;BOM DESPACHO;MG0312170260;CV 2335/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;29/12/2017;29/12/2017;11/07/2022;SIM;Não iniciada - Licitação não concluída;0;1;;200000;200000;205420;0;0;0;0;0
MG;BOM JARDIM DE MINAS;MG2012170899;CV 6330/17;IMSPRS;IMPLANTAÇÃO E MELHORIA DE SISTEMAS PÚBLICOS DE MANEJO DE RESÍDUOS SÓLIDOS;SIM;BANCADA DE MINAS GERAIS;2017;30/12/2017;30/12/2017;;NÃO;Não iniciada - Licitação não concluída;;;;;;225124.13;;;;;
MG;BOM JESUS DO GALHO;MG3011177965;CV 2718/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;29/09/2017;29/09/2017;;NÃO;Não iniciada - Licitação não concluída;0;1;;;;150000;0;0;0;0;0
MG;BONFIM;MG2807173511;CV 0473/17;SAS;SISTEMA DE ABASTECIMENTO DE ÁGUA EM ÁREAS RURAIS E COMUNIDADES TRADICIONAIS;NÃO;;2017;29/12/2017;29/12/2017;31/12/2023;SIM;INDETERMINADO;0;3;;50596.37;50596.37;252981.87;0;0;0;0;0
MG;BONFINÓPOLIS DE MINAS;MG2707173084;CV 0736/17;SAS;SISTEMA DE ABASTECIMENTO DE ÁGUA EM ÁREAS RURAIS E COMUNIDADES TRADICIONAIS;NÃO;;2017;29/12/2017;29/12/2017;11/01/2022;NÃO;Em execução;5;0;26/07/2021;335514.77;100654.42;335514.77;0;67102.96;167757.38;100654.43;0
MG;BONITO DE MINAS;MG3011178838;CV 3666/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;29/09/2017;29/09/2017;;NÃO;Não iniciada - Licitação não concluída;0;1;;;;150000;0;0;0;0;0
MG;BORDA DA MATA;MG0304180360;CV 0349/18;IMSPRS;IMPLANTAÇÃO E MELHORIA DE SISTEMAS PÚBLICOS DE MANEJO DE RESÍDUOS SÓLIDOS;SIM;BILAC PINTO;2018;31/12/2018;31/12/2018;31/12/2022;SIM;Não iniciada - Licitação não concluída;0;1;;220000;220000;228800;0;0;0;0;0
MG;BOTELHOS;MG2112170920;CV 6339/17;IMSPRS;IMPLANTAÇÃO E MELHORIA DE SISTEMAS PÚBLICOS DE MANEJO DE RESÍDUOS SÓLIDOS;SIM;BANCADA DE MINAS GERAIS;2017;30/12/2017;30/12/2017;;NÃO;Não iniciada - Licitação não concluída;0;1;;;;649396.53;0;0;0;0;0
MG;BOTUMIRIM;MG1207171391;CV 0562/17;MSD;MELHORIAS SANITÁRIAS DOMICILIARES - MSD;NÃO;;2017;29/12/2017;29/12/2017;31/12/2022;SIM;Em execução;2;1;18/12/2020;248186.7;74456.01;248186.7;0;50600;123130.69;0;0
MG;BOTUMIRIM;MG2912171241;CV 6594/17;Resíduos;RESÍDUOS SÓLIDOS;SIM;BANCADA DE MINAS GERAIS;2017;30/12/2017;30/12/2017;;NÃO;Não iniciada - Licitação não concluída;0;1;;;;290300;0;0;0;0;0
MG;BRASÍLIA DE MINAS;MG1207171255;CV 0480/17;MHCDC;MELHORIA HABITACIONAL PARA CONTROLE DA DOENÇA DE CHAGAS;NÃO;;2017;29/12/2017;29/12/2017;11/07/2022;SIM;Em execução;3;1;10/12/2021;247334.24;0;353334.64;0;70666.92;176667.32;0;0
MG;BRASÍLIA DE MINAS;MG3011178066;CV 2954/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;29/09/2017;29/09/2017;;NÃO;Não iniciada - Licitação não concluída;0;3;;;;180000;0;0;0;0;0
MG;BRASÓPOLIS;MG0304180255;CV 0246/18;Esgoto;SISTEMA DE ESGOTAMENTO SANITÁRIO;SIM;RELATOR GERAL;2018;29/06/2018;29/06/2018;29/05/2024;SIM;Não iniciada - Licitação não concluída;0;1;;547673.31;547673.31;2738366.56;0;0;0;0;0
MG;BUENÓPOLIS;MG3011179709;CV 2497/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;29/12/2017;29/12/2017;11/07/2021;NÃO;Não iniciada - Licitação concluída;1;0;06/03/2020;130000;0;135386.7;0;130000;0;0;0
MG;BUGRE;MG3011179558;CV 2238/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;05/02/2018;05/02/2018;;NÃO;Não iniciada - Licitação não concluída;0;2;;;;100000;0;0;0;0;0
