CODIGO_IBGE_UF;UF;COD_IBGE_MUN;MUNICIPIO;ACAO;SIGLA_ACAO;CODIGO_PLANO_TRABALHO;NUMERO_INSTRUMENTO;NUMERO_PROPOSTA_SICONV;NUMERO_CONVENIO_SICONV;EMENDA_PARLAMENTAR;AUTOR_PARLAMENTAR; VALOR_EMPREENDIMENTO ; VALOR_CONTRAPARTIDA ;DATA_ASSINATURA_CONVENIO;ANO;DATA_ASSINATURA_CONVENIO;DATA_INICIO_VIGENCIA;DATA_TERMINO_VIGENCIA;VIGENTE;SITUACAO_DA_OBRA;PERCENTUAL_DA_OBRA; VALOR_PAGO ;PARCELAS_PAGAS;PARCELAS_A_PAGAR;DT_ULTIMO_PAGAMENTO; VALOR_TOTAL_EMPENHO ; VALOR_SALDO_EMPENHO ; VALOR_TOTAL_PROJETO ; VALOR_PAGO_PARCELA_0 ; VALOR_PAGO_PARCELA_1 ; VALOR_PAGO_PARCELA_2 ; VALOR_PAGO_PARCELA_3 ; VALOR_PAGO_PARCELA_4 ; VALOR_PAGO_PARCELA_5 ;DIAS_VIGÊNCIA;POPULAÇÃO;FIRJAN
25;PB;2513406;SANTA LUZIA;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;PB2212086627;CV 0745/08;;;NÃO;;1.030.927,84;30.927,84;31/12/2008;2008;31/12/2008;31/12/2008;26/04/2013;NÃO;Concluída com etapa útil e sem pendência;100;1.000.000,00;3;2;28/06/2012;1.000.000,00; -   ;1.030.927,84; -   ; -   ;600.000,00; -   ; -   ; -   ;1577;15426;0,628826112
33;RJ;3303104;NATIVIDADE;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;RJ0412032807;CV 0841/03;;;NÃO;;111.895,16;17.791,31;22/12/2003;2003;22/12/2003;22/12/2003;12/12/2007;NÃO;Concluída com etapa útil e sem pendência;100;95.963,85;0;1;;95.971,00; -   ;111.895,16; -   ; -   ; -   ; -   ; -   ; -   ;1451;15311;0,610203883
21;MA;2106375;MARANHÃOZINHO;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;MA2811077631;TC/PAC 0836/08;;;NÃO;;3.090.000,00;92.700,00;31/12/2008;2008;31/12/2008;31/12/2008;08/02/2016;NÃO;EM EXECUÇÃO;70,4;2.997.300,00;6;1;07/11/2014;2.997.300,00; -   ;3.090.000,00; -   ;1.198.920,00;899.190,00;899.190,00; -   ; -   ;2595;16511;0,652607024
35;SP;3518305;GUARAREMA;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;SP1507092545;TC/PAC 0987/09;;;NÃO;;3.323.485,17;666.605,47;31/12/2009;2009;31/12/2009;31/12/2009;30/10/2016;NÃO;Concluída com etapa útil e sem pendência;100;2.656.879,70;4;0;17/03/2015;2.656.879,70; -   ;3.323.485,17; -   ;1.062.751,88;797.063,91;797.063,91; -   ; -   ;2495;30136;0,854750058
31;MG;3104502;ARINOS;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;MG2711094617;TC/PAC 0750/09;;;NÃO;;720.000,00;21.600,00;31/12/2009;2009;31/12/2009;31/12/2009;28/03/2014;NÃO;Concluída com etapa útil e sem pendência;100;698.400,00;5;0;19/03/2012;698.400,00; -   ;720.000,00; -   ;279.360,00;209.520,00;209.520,00; -   ; -   ;1548;17862;0,679896725
43;RS;4303558;CAMARGO;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;RS1403135350;TC/PAC 0695/14;;;NÃO;;4.158.271,85; -   ;07/05/2014;2014;07/05/2014;07/05/2014;07/05/2025;SIM;Em execução;0;831.654,37;1;3;29/12/2016;2.079.135,93;1.247.481,56;4.158.271,85; -   ;831.654,37; -   ; -   ; -   ; -   ;4018;2742;0,812020733
22;PI;2202307;CANTO DO BURITI;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;PI1901071125;CV 3037/06;;;SIM;JULIO CESAR;1.030.000,00;30.000,00;28/12/2006;2006;28/12/2006;28/12/2006;24/06/2009;NÃO;Encerrada sem etapa útil;100;1.000.000,00;3;1;24/06/2008;1.000.000,00; -   ;1.030.000,00; -   ; -   ; -   ; -   ; -   ; -   ;909;21258;nd
23;CE;2313302;TAUÁ;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;CE2306067527;CV 0567/06;;;NÃO;;1.050.000,00;50.000,00;20/06/2006;2006;20/06/2006;20/06/2006;20/11/2008;NÃO;CONCLUÍDA;100;1.000.000,00;3;1;21/11/2007;1.000.000,00; -   ;1.050.000,00; -   ; -   ; -   ; -   ; -   ; -   ;884;59062;0,367620987
42;SC;4208807;JAGUARUNA;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;SC0504138721;TC/PAC 0439/14;;;NÃO;;3.716.636,40;234.783,40;07/05/2014;2014;07/05/2014;07/05/2014;30/06/2023;SIM;Paralisada;20;1.740.926,50;2;2;17/06/2016;2.785.482,40;1.044.555,90;3.716.636,40; -   ;696.370,60;1.044.555,90; -   ; -   ; -   ;3341;20288;0,761313501
24;RN;2408102;NATAL;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;RN1012024040;CV 0730/02;;;NÃO;;406.785,07;42.453,53;14/12/2002;2002;14/12/2002;14/12/2002;13/02/2005;NÃO;CANCELADA;0; -   ;0;1;;382.081,72; -   ;406.785,07; -   ; -   ; -   ; -   ; -   ; -   ;792;890480;0,533752982
27;AL;2706406;PÃO DE AÇÚCAR;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;AL2111073382;CV 0279/06;;;SIM;TEOTONIO VILELA FILHO;1.143.772,04;54.465,33;20/06/2006;2006;20/06/2006;20/06/2006;29/12/2011;NÃO;Encerrada sem etapa útil;97;1.089.306,71;4;2;28/07/2010;1.089.306,71; -   ;1.143.772,04; -   ; -   ; -   ; -   ; -   ; -   ;2018;24351;0,022929352
31;MG;3162807;SÃO JOÃO EVANGELISTA;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;MG1511024380;CV 0666/02;;;NÃO;;707.935,00;12.316,29;13/12/2002;2002;13/12/2002;13/12/2002;11/12/2004;NÃO;CANCELADA;0; -   ;0;1;; -   ; -   ;707.935,00; -   ; -   ; -   ; -   ; -   ; -   ;729;15767;0,567858125
26;PE;2613602;SÃO JOSÉ DO EGITO;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;PE2502041140;CV 0478/03;;;NÃO;;269.742,74;15.187,88;22/12/2003;2003;22/12/2003;20/12/2003;14/05/2009;NÃO;Encerrada sem etapa útil;2,4;259.954,83;0;1;;259.954,83; -   ;269.742,74; -   ; -   ; -   ; -   ; -   ; -   ;1972;34056;0,484842377
23;CE;2312908;SOBRAL;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;CE3006069315;CV 1806/06;;;NÃO;;1.580.832,86;80.832,86;30/06/2006;2006;30/06/2006;30/06/2006;06/02/2010;NÃO;Concluída com etapa útil e com pendência;94,3;1.500.000,00;3;1;12/02/2008;1.500.000,00; -   ;1.580.832,86; -   ; -   ; -   ; -   ; -   ; -   ;1317;210711;0,743817227
24;RN;2408201;NÍSIA FLORESTA;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;RN0504137939;TC/PAC 0469/14;;;NÃO;;3.808.555,40; -   ;07/05/2014;2014;07/05/2014;07/05/2014;31/12/2022;SIM;Não iniciada - Licitação não concluída;; -   ;0;3;;132.258,68;132.258,68;3.808.555,40; -   ; -   ; -   ; -   ; -   ; -   ;3160;27938;0,413691952
31;MG;3125952;FERVEDOURO;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;MG0504137895;TC/PAC 0539/14;;;NÃO;;1.201.233,05; -   ;07/05/2014;2014;07/05/2014;07/05/2014;07/11/2019;NÃO;Concluída com etapa útil e sem pendência;100;1.201.233,04;2;0;29/05/2017;1.201.233,04; -   ;1.201.233,05; -   ;600.616,52;600.616,52; -   ; -   ; -   ;2010;11054;0,637229818
33;RJ;3302304;LAJE DO MURIAÉ;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;RJ3006042890;CV 1941/04;;;NÃO;;123.605,38;4.921,27;24/12/2004;2004;24/12/2004;24/12/2004;18/06/2009;NÃO;Não Executada;0; -   ;0;1;;235.000,00; -   ;123.605,38; -   ; -   ; -   ; -   ; -   ; -   ;1637;7326;0,371885488
27;AL;2705705;OLHO D'ÁGUA DAS FLORES;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;AL0504138151;TC/PAC 0395/14;;;NÃO;;26.976.604,27; -   ;07/05/2014;2014;07/05/2014;07/05/2014;01/04/2022;NÃO;Em execução;86,31;26.976.604,27;8;0;31/10/2018;26.976.604,27; -   ;26.976.604,27; -   ;4.275.320,85;6.712.981,28;6.592.981,28;4.395.320,86;5.000.000,00;2886;21738;0,561088822
33;RJ;3301801;ENGENHEIRO PAULO DE FRONTIN;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;RJ0811055707;CV 0980/05;;;SIM;JUIZA DENISE FROSSARD;154.600,00;6.161,10;19/12/2005;2005;19/12/2005;19/12/2005;31/12/2009;NÃO;Concluída com etapa útil e sem pendência;100;150.000,00;0;1;;150.000,00; -   ;154.600,00; -   ; -   ; -   ; -   ; -   ; -   ;1473;14071;0,379843962
33;RJ;3305554;SEROPÉDICA;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;RJ1901071188;CV 2675/06;;;NÃO;;990.000,00;90.000,00;29/12/2006;2006;29/12/2006;29/12/2006;25/12/2011;NÃO;Não Executada;0;360.000,00;2;1;07/12/2010;900.000,00; -   ;990.000,00; -   ;360.000,00; -   ; -   ; -   ; -   ;1822;83092;0,498250227
33;RJ;3305703;SUMIDOURO;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;RJ1103051664;CV 0881/04;;;NÃO;;88.877,09;9.725,33;28/06/2004;2004;28/06/2004;28/06/2004;10/06/2011;NÃO;Não Executada;0;15.998,35;0;2;;80.000,00; -   ;88.877,09; -   ; -   ; -   ; -   ; -   ; -   ;2538;15667;nd
41;PR;4114807;MARIALVA;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;PR1407116688;TC/PAC 0343/11;;;NÃO;;8.140.923,76; -   ;21/12/2011;2011;21/12/2011;21/12/2011;21/11/2015;NÃO;Concluída com etapa útil e sem pendência;98,86;8.140.923,76;4;0;28/02/2014;8.140.923,76; -   ;8.140.923,76; -   ;2.442.277,13;1.628.184,75;1.628.184,75;2.442.277,13; -   ;1431;35804;nd
43;RS;4311429;LAJEADO DO BUGRE;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;RS0504137866;TC/PAC 0566/14;;;NÃO;;1.521.119,99;257.535,99;07/05/2014;2014;07/05/2014;07/05/2014;07/05/2023;SIM;Não iniciada - Licitação não concluída;0; -   ;0;4;;63.179,20;63.179,20;1.521.119,99; -   ; -   ; -   ; -   ; -   ; -   ;3287;2566;0,30797912
52;GO;5211305;ITARUMÃ;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;GO0707112685;TC/PAC 0208/11;;;NÃO;;3.965.513,45; -   ;21/12/2011;2011;21/12/2011;21/12/2011;31/07/2020;NÃO;Concluída com etapa útil e sem pendência;100;3.889.429,90;4;1;02/09/2014;3.889.429,90; -   ;3.965.513,45; -   ;1.166.828,97;777.885,98;777.885,98;1.166.828,97; -   ;3145;7259;0,854318763
51;MT;5106273;NOVO HORIZONTE DO NORTE;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;MT0504138205;TC/PAC 0419/14;;;NÃO;;4.306.826,45;268.269,44;07/05/2014;2014;07/05/2014;07/05/2014;30/04/2023;SIM;Em execução;73;4.038.557,01;4;0;19/05/2020;4.038.557,01; -   ;4.306.826,45; -   ;807.711,40;1.211.567,11;1.211.567,10;807.711,40; -   ;3280;4051;0,52232844
31;MG;3153400;PRESIDENTE OLEGÁRIO;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;MG0504137440;TC/PAC 0525/14;;;NÃO;;4.254.014,80; -   ;07/05/2014;2014;07/05/2014;07/05/2014;16/04/2023;SIM;Em execução;71,39;4.254.014,80;5;0;13/05/2019;4.254.014,80; -   ;4.254.014,80; -   ;850.802,96;1.276.204,45;1.276.204,44;850.802,95; -   ;3266;19627;0,675893628
27;AL;2707602;QUEBRANGULO;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;AL3012051251;CV 0546/05;;;NÃO;;1.108.696,80;33.784,90;09/12/2005;2005;09/12/2005;09/12/2005;13/07/2013;NÃO;Concluída com etapa útil e com pendência;40;868.729,52;0;3;;1.100.000,00; -   ;1.108.696,80; -   ; -   ; -   ; -   ; -   ; -   ;2773;11248;0,261106244
31;MG;3159902;SANTO ANTÔNIO DO AMPARO;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;MG2306066413;CV 0731/06;;;SIM;BONIFACIO DE ANDRADA;176.130,00;5.283,90;20/06/2006;2006;20/06/2006;20/06/2006;19/09/2010;NÃO;CONCLUÍDA;100;170.846,10;3;1;30/04/2010;171.000,00; -   ;176.130,00; -   ; -   ; -   ; -   ; -   ; -   ;1552;18613;0,560645001
50;MS;5003306;COXIM;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;MS0507067690;CV 2031/06;;;SIM;BANCADA DO MATO GROSSO SUL;391.601,87;19.580,09;30/06/2006;2006;30/06/2006;30/06/2006;11/02/2009;NÃO;CONCLUÍDA;100;372.021,79;3;1;12/02/2008;378.675,00; -   ;391.601,87; -   ; -   ; -   ; -   ; -   ; -   ;957;33459;0,736122064
41;PR;4123709;SANTA ISABEL DO IVAÍ;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;PR1905092029;TC/PAC 0035/09;;;NÃO;;2.449.538,64;73.488,64;31/12/2009;2009;31/12/2009;31/12/2009;29/02/2012;NÃO;CONCLUÍDA;100;2.376.050,00;3;1;09/11/2011;2.376.050,00; -   ;2.449.538,64; -   ; -   ;950.420,00;1.425.630,00; -   ; -   ;790;8523;0,587770484
23;CE;2304251;CRUZ;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;CE0404136574;TC/PAC 0284/14;;;NÃO;;9.743.816,74; -   ;07/05/2014;2014;07/05/2014;07/05/2014;30/12/2022;SIM;Em execução;0;948.763,34;0;4;;4.871.908,36;2.923.145,02;9.743.816,74; -   ; -   ; -   ; -   ; -   ; -   ;3159;24977;0,637871237
29;BA;2927408;SALVADOR;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;BA1507111388;TC/PAC 0302/12;;;NÃO;;13.349.660,99;1.965.070,10;22/05/2012;2012;22/05/2012;22/05/2012;22/06/2022;SIM;Em execução;72,88;5.692.295,43;2;2;02/06/2022;14.509.525,65;8.817.230,22;13.349.660,99; -   ;4.888.105,22;804.190,21; -   ; -   ; -   ;3683;2886698;0,940123571
29;BA;2928802;SANTO ESTÊVÃO;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;BA1507112297;TC/PAC 0200/12;;;NÃO;;16.886.009,09; -   ;16/03/2012;2012;16/03/2012;16/03/2012;29/11/2019;NÃO;Concluída com etapa útil e sem pendência;100;16.886.008,82;5;0;22/07/2015;16.886.008,82; -   ;16.886.009,09; -   ;5.065.802,73;3.377.201,82;3.377.201,82;5.065.802,45; -   ;2814;53269;0,36010411
32;ES;3204401;RIO NOVO DO SUL;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;ES0504138848;TC/PAC 0333/14;;;NÃO;;11.972.541,80; -   ;07/05/2014;2014;07/05/2014;07/05/2014;31/12/2022;SIM;Não iniciada - Licitação concluída;0; -   ;0;4;;2.394.508,36;2.394.508,36;11.972.541,80; -   ; -   ; -   ; -   ; -   ; -   ;3160;11626;0,507549128
31;MG;3130556;IMBÉ DE MINAS;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;MG2203135514;TC/PAC 0291/14;;;NÃO;;4.094.284,88; -   ;07/05/2014;2014;07/05/2014;07/05/2014;27/12/2021;NÃO;Encerrada sem etapa útil;39,7;4.094.284,88;4;0;13/11/2019;4.094.284,88; -   ;4.094.284,88; -   ;818.856,97;1.228.285,47;1.228.285,46;818.856,98; -   ;2791;6940;0,297143747
21;MA;2103406;COELHO NETO;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;MA1807069255;CV 0760/06;;;NÃO;;265.016,90;15.016,90;25/06/2006;2006;25/06/2006;25/06/2006;01/08/2011;NÃO;Não iniciada - Licitação não concluída;0;200.000,00;0;1;;250.000,00; -   ;265.016,90; -   ; -   ; -   ; -   ; -   ; -   ;1863;49621;0,331069706
24;RN;2411809;SÃO FERNANDO;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;RN0512073916;TC/PAC 0383/08;;;NÃO;;1.237.114,00;37.114,00;31/12/2008;2008;31/12/2008;31/12/2008;02/11/2012;NÃO;Concluída com etapa útil e sem pendência;99,35;1.200.000,00;6;3;23/04/2012;1.200.000,00; -   ;1.237.114,00; -   ; -   ; -   ;1.200.000,00; -   ; -   ;1402;3595;0,2881564
24;RN;2400703;ALTO DO RODRIGUES;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;RN2509093405;TC/PAC 0797/09;;;NÃO;;3.400.923,21;102.551,41;31/12/2009;2009;31/12/2009;31/12/2009;27/07/2012;NÃO;Encerrada sem etapa útil;2,7;989.511,54;1;0;14/09/2011;3.298.371,80; -   ;3.400.923,21; -   ;989.511,54; -   ; -   ; -   ; -   ;939;14728;0,723853595
29;BA;2931707;TERRA NOVA;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;BA2703135755;TC/PAC 0277/14;;;NÃO;;14.583.419,74; -   ;07/05/2014;2014;07/05/2014;07/05/2014;28/06/2023;SIM;Não iniciada - Licitação não concluída;0; -   ;0;4;;2.916.683,95;2.916.683,95;14.583.419,74; -   ; -   ; -   ; -   ; -   ; -   ;3339;13025;0,182344013
43;RS;4308300;FONTOURA XAVIER;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;RS0404136562;TC/PAC 0549/14;;;NÃO;;1.934.840,12; -   ;18/06/2014;2014;18/06/2014;18/06/2014;30/12/2018;NÃO;Não iniciada - Licitação não concluída;;386.968,02;1;3;29/12/2016;386.968,02; -   ;1.934.840,12; -   ;386.968,02; -   ; -   ; -   ; -   ;1656;10241;0,465170587
27;AL;2703106;IGACI;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;AL0204136169;TC/PAC 0393/14;;;NÃO;;11.334.177,80; -   ;07/05/2014;2014;07/05/2014;07/05/2014;31/12/2020;NÃO;Em execução;99,87;11.334.177,80;6;0;31/03/2017;11.334.177,81; -   ;11.334.177,80; -   ;2.266.835,56;3.400.253,34;3.400.253,34;2.266.835,56; -   ;2430;25613;0,674157773
16;AP;1600808;VITÓRIA DO JARI;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;AP1602065357;CV 2681/05;;;NÃO;;2.707.586,26;82.036,64;22/12/2005;2005;22/12/2005;22/12/2005;30/05/2009;NÃO;EM EXECUÇÃO;0,9;792.500,00;1;0;30/06/2006;2.652.024,62; -   ;2.707.586,26; -   ;792.500,00; -   ; -   ; -   ; -   ;1255;16254;0,497125815
23;CE;2306256;ITAITINGA;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;CE0312050875;CV 1399/05;;;NÃO;;395.333,61;20.000,01;09/12/2005;2005;09/12/2005;09/12/2005;27/08/2010;NÃO;Não Executada;85,6;380.000,00;0;1;;380.000,00; -   ;395.333,61; -   ; -   ; -   ; -   ; -   ; -   ;1722;38325;0,573731059
31;MG;3156601;RUBIM;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;MG2911072814;TC/PAC 0311/07;;;NÃO;;2.856.000,00;56.000,00;31/12/2007;2007;31/12/2007;31/12/2007;27/12/2016;NÃO;Concluída com etapa útil e sem pendência;92;2.800.000,00;3;1;18/04/2013;2.800.000,00; -   ;2.856.000,00; -   ;1.120.000,00;1.680.000,00; -   ; -   ; -   ;3284;10256;0,59755252
15;PA;1503093;GOIANÉSIA DO PARÁ;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;PA2911075878;TC/PAC 0238/08;;;NÃO;;4.736.837,12;236.837,12;31/12/2008;2008;31/12/2008;31/12/2008;17/06/2014;NÃO;Encerrada sem etapa útil;3,46;1.350.000,00;0;1;;4.500.000,00; -   ;4.736.837,12; -   ; -   ; -   ; -   ; -   ; -   ;1994;41081;0,434341295
43;RS;4318101;SÃO FRANCISCO DE ASSIS;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;RS3006054680;CV 1339/05;;;NÃO;;300.000,01;9.191,21;22/12/2005;2005;22/12/2005;22/12/2005;02/01/2012;NÃO;Encerrada sem etapa útil;90;297.182,30;0;1;;300.000,00; -   ;300.000,01; -   ; -   ; -   ; -   ; -   ; -   ;2202;18205;0,621436634
32;ES;3202801;ITAPEMIRIM;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;ES0507067671;CV 1569/06;;;SIM;MAGNO MALTA;216.000,00;36.000,00;29/06/2006;2006;29/06/2006;29/06/2006;22/06/2013;NÃO;Concluída com etapa útil e sem pendência;95;180.000,00;3;1;11/12/2012;180.000,00; -   ;216.000,00; -   ;36.000,00; -   ; -   ; -   ; -   ;2550;34656;0,261593631
42;SC;4210035;LUZERNA;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;SC0912203065;CV 0694/20;16438/2020;907390/2020;SIM;RELATOR GERAL;1.110.150,08; -   ;31/12/2020;2020;31/12/2020;31/12/2020;31/12/2023;SIM;Não iniciada - Licitação não concluída;0; -   ;0;2;;1.110.150,08;1.110.150,08;1.110.150,08; -   ; -   ; -   ; -   ; -   ; -   ;1095;5684;0,811358125
33;RJ;3302056;ITALVA;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;RJ0304180292;CV 0281/18;26867/2018;864809/2018;SIM;RELATOR GERAL;4.000.000,00; -   ;01/06/2018;2018;01/06/2018;01/06/2018;;NÃO;Não iniciada - Licitação não concluída;0; -   ;0;1;;;;4.000.000,00; -   ; -   ; -   ; -   ; -   ; -   ;-43252;15299;0,500694139
52;GO;5205471;CHAPADÃO DO CÉU;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;GO2406044100;CV 0773/04;;;NÃO;;80.271,30;3.437,44;28/06/2004;2004;28/06/2004;28/06/2004;27/12/2008;NÃO;CONCLUÍDA;100;77.634,23;0;1;;80.000,00; -   ;80.271,30; -   ; -   ; -   ; -   ; -   ; -   ;1643;10486;0,772998235
24;RN;2408409;OLHO D'ÁGUA DO BORGES;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;RN1307115083;TC/PAC 0278/12;;;NÃO;;3.191.710,61;19.715,60;30/06/2012;2012;30/06/2012;30/06/2012;26/12/2022;SIM;Paralisada;89,23;3.171.995,01;4;0;30/05/2018;3.171.995,01; -   ;3.191.710,61; -   ;951.598,50;634.399,00;634.399,00;951.598,51; -   ;3831;4244;0,235909941
26;PE;2604502;CHÃ GRANDE;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;PE3110028830;CV 0534/02;;;NÃO;;40.008,10;404,04;11/12/2002;2002;11/12/2002;11/12/2002;30/10/2005;NÃO;CANCELADA;0; -   ;0;1;;-39.999,99; -   ;40.008,10; -   ; -   ; -   ; -   ; -   ; -   ;1054;21815;0,320558327
31;MG;3160603;SANTO HIPÓLITO;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;MG1811023370;CV 1083/02;;;NÃO;;405.162,55;7.954,37;15/12/2002;2002;15/12/2002;15/12/2002;31/05/2011;NÃO;Encerrada sem etapa útil;32;279.973,53;0;1;;399.962,18; -   ;405.162,55; -   ; -   ; -   ; -   ; -   ; -   ;3089;3065;nd
41;PR;4115101;MARILUZ;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;PR3012052958;CV 1833/05;;;NÃO;;187.154,65;9.114,65;19/12/2005;2005;19/12/2005;19/12/2005;29/12/2009;NÃO;CONCLUÍDA;100;181.540,00;0;1;;181.540,00; -   ;187.154,65; -   ; -   ; -   ; -   ; -   ; -   ;1471;10336;0,663933378
25;PB;2507507;JOÃO PESSOA;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;PB1507118766;TC/PAC 0425/11;;;NÃO;;10.263.123,94;2.263.123,94;21/12/2011;2011;21/12/2011;21/12/2011;30/07/2022;SIM;EM EXECUÇÃO;30;4.000.000,00;2;2;05/02/2015;6.540.000,00;2.540.000,00;10.263.123,94; -   ;2.400.000,00;1.600.000,00; -   ; -   ; -   ;3874;817511;0,74990014
11;RO;1100148;NOVA BRASILÂNDIA D'OESTE;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;RO1407115982;TC/PAC 0141/12;;;NÃO;;11.005.445,78; -   ;05/03/2012;2012;05/03/2012;05/03/2012;28/06/2015;NÃO;Concluída com etapa útil e sem pendência;82,21;10.918.691,36;4;0;31/12/2013;10.918.691,36; -   ;11.005.445,78; -   ;3.275.607,40;2.183.738,27;2.183.738,27;3.275.607,42; -   ;1210;20489;0,575344163
31;MG;3101904;ALPINÓPOLIS;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;MG1407115907;TC/PAC 0035/11;;;NÃO;;17.047.808,30; -   ;21/12/2011;2011;21/12/2011;21/12/2011;21/06/2015;NÃO;Concluída com etapa útil e com pendência;85,38;17.047.808,30;5;1;31/12/2013;17.047.808,30; -   ;17.047.808,30; -   ;5.114.342,49;3.409.561,66; -   ;8.523.904,15; -   ;1278;19958;0,701034585
31;MG;3169703;TURMALINA;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;MG0404136952;TC/PAC 0369/14;;;NÃO;;2.911.239,56; -   ;07/05/2014;2014;07/05/2014;07/05/2014;07/05/2022;NÃO;Paralisada;91,59;2.911.239,56;4;0;26/12/2017;2.911.239,57; -   ;2.911.239,56; -   ;582.247,91;873.371,87;873.371,87;582.247,91; -   ;2922;20125;0,581980256
23;CE;2311702;RERIUTABA;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;CE0312052102;CV 0063/05;;;SIM;PATRICIA SABOYA GOMES;150.000,00;4.639,19;09/12/2005;2005;09/12/2005;09/12/2005;07/03/2009;NÃO;Não iniciada - Licitação não concluída;0;150.000,00;3;0;07/03/2008;150.000,00; -   ;150.000,00; -   ;150.000,00; -   ; -   ; -   ; -   ;1184;18385;0,248616434
31;MG;3166006;SENHORA DE OLIVEIRA;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;MG2306066424;CV 0732/06;;;SIM;BONIFACIO DE ANDRADA;171.000,00;1.710,00;20/06/2006;2006;20/06/2006;20/06/2006;11/10/2010;NÃO;CONCLUÍDA;100;169.290,00;3;1;17/06/2010;171.000,00; -   ;171.000,00; -   ; -   ; -   ; -   ; -   ; -   ;1574;5786;0,720091351
41;PR;4106902;CURITIBA;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;PR1708055430;CV 2281/05;;;NÃO;;3.560.400,00;602.500,00;19/12/2005;2005;19/12/2005;19/12/2005;26/02/2015;NÃO;Concluída com etapa útil e sem pendência;100;2.997.500,00;1;2;12/03/2013;2.997.500,00; -   ;3.560.400,00; -   ; -   ;899.250,00; -   ; -   ; -   ;3356;1948626;0,817562186
